Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              23             0.800          0.825          0.805          0.837          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              89             0.850          0.864          0.800          0.876          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              17             0.850          0.904          0.824          0.852          Oct30-18:52:52
2              2              1000           20             0              0              SAGE           2              27             0.868          0.929          0.902          0.912          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              99             0.847          0.868          0.860          0.860          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              6              0.850          0.889          0.854          0.891          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              23             0.827          0.907          0.785          0.848          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              99             0.838          0.854          0.816          0.825          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              17             0.800          0.888          0.838          0.859          Oct30-18:52:52
2              2              1000           20             0              0              SAGE           2              6              0.826          0.832          0.800          0.866          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              68             0.872          0.911          0.790          0.826          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              68             0.800          0.910          0.857          0.886          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              27             0.923          0.988          0.744          0.806          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              27             0.771          0.771          0.874          0.847          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              27             0.842          0.887          0.853          0.890          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              27             0.784          0.823          0.880          0.952          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              27             0.835          0.839          0.795          0.798          Oct30-18:52:51
