Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              GIN            1              68             0.727          0.737          0.800          0.852          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              89             0.846          0.873          0.864          0.884          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              18             0.750          0.782          0.861          0.919          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              17             0.865          0.861          0.907          0.904          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              27             0.842          0.833          0.785          0.779          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              68             0.767          0.844          0.791          0.764          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              23             0.800          0.848          0.810          0.848          Oct30-09:57:36
2              2              1000           20             0              0              GIN            1              42             0.795          0.901          0.694          0.810          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              18             0.795          0.846          0.835          0.784          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              17             0.831          0.860          0.871          0.882          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              23             0.773          0.821          0.829          0.845          Oct30-09:57:36
2              2              1000           20             0              0              GIN            1              68             0.886          0.934          0.831          0.854          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              17             0.789          0.863          0.814          0.825          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              17             0.763          0.807          0.763          0.812          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              23             0.842          0.915          0.815          0.864          Oct30-09:57:36
