Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              6              0.813          0.911          0.835          0.873          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              68             0.769          0.778          0.840          0.890          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              23             0.947          0.956          0.762          0.809          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              99             0.786          0.844          0.844          0.882          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              27             0.701          0.769          0.782          0.869          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              89             0.835          0.898          0.835          0.841          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              18             0.805          0.818          0.874          0.925          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              68             0.835          0.887          0.840          0.882          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              23             0.783          0.885          0.800          0.819          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              6              0.805          0.855          0.851          0.875          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              89             0.874          0.865          0.812          0.863          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              17             0.854          0.902          0.775          0.800          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              18             0.787          0.820          0.847          0.917          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              42             0.878          0.925          0.861          0.894          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              27             0.868          0.920          0.878          0.940          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              68             0.674          0.705          0.800          0.858          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              99             0.861          0.881          0.889          0.922          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              23             0.854          0.921          0.861          0.872          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              81             0.897          0.920          0.897          0.966          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              18             0.785          0.864          0.787          0.857          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              17             0.833          0.859          0.897          0.904          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              68             0.780          0.864          0.769          0.773          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              23             0.800          0.875          0.864          0.905          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              18             0.742          0.715          0.847          0.923          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              99             0.825          0.873          0.817          0.959          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              42             0.810          0.857          0.927          0.915          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              6              0.904          0.954          0.811          0.804          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              17             0.835          0.897          0.826          0.872          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              23             0.753          0.789          0.782          0.845          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              89             0.831          0.909          0.800          0.867          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              68             0.833          0.930          0.804          0.898          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              18             0.831          0.863          0.847          0.821          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              99             0.769          0.817          0.782          0.818          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              27             0.937          0.993          0.738          0.765          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              81             0.886          0.949          0.840          0.899          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              42             0.872          0.906          0.775          0.829          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              23             0.821          0.875          0.829          0.852          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              6              0.841          0.936          0.905          0.968          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              27             0.762          0.778          0.876          0.794          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              81             0.764          0.843          0.800          0.827          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              99             0.795          0.847          0.925          0.892          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              6              0.800          0.810          0.835          0.897          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              17             0.861          0.932          0.753          0.860          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              27             0.857          0.878          0.897          0.944          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              89             0.816          0.857          0.854          0.842          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              99             0.771          0.875          0.789          0.826          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              17             0.831          0.879          0.857          0.858          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              89             0.825          0.854          0.821          0.876          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              27             0.795          0.771          0.805          0.895          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              6              0.909          0.940          0.847          0.834          Oct30-07:42:37
2              2              1000           20             0              0              SAGE           2              27             0.854          0.846          0.744          0.744          Oct30-07:42:38
2              2              1000           20             0              0              SAGE           2              6              0.850          0.921          0.765          0.846          Oct30-07:42:37
